"Ingreso","Gasto_Educacion"
44528.77,7701.16
75791.1,6983.78
71074.13,11056.07
88605.39,8575.13
13061.19,2918.55
27388.76,4332.06
63968.52,5770.01
66129.23,9913.82
83464.46,14538.57
52863.83,8123.46
82962.07,12992.6
26339.45,4661.58
98846.64,11765.32
97837.82,15609.01
33502.6,3400.99
58868.37,11817.76
24716.57,3839.86
41246.74,4990.89
66504.24,8964.26
78274.94,7528.39
14137.21,2998.03
90388.68,8053.6
89829.39,12465.99
81491.56,16064.55
23277.12,3672.13
88497.11,2969.57
70255.45,7623.36
10136.56,3233.76
43097.95,5175
58741.07,5851.88
10780.18,3833.25
46753.25,5761.17
64208.39,9685.1
30810.23,4408.59
22151.13,5849.45
84873.79,10796.31
83963.28,11034.18
39653.64,3224.58
10640.2,2669.49
29983.31,7540.8
50309.75,9423.15
57301.94,11740.52
23147.16,4355.87
59581.11,6159.42
88314.74,9552.88
95630.85,17245.21
31002.17,6219.12
28886.11,3798.17
84267.42,12343.58
90601.25,12517.49
38780.91,5817.29
66973.26,8210.56
59648.14,8420.64
29424.8,6573.1
93536,16656.75
76957.86,9470.37
32280.93,6681.92
49384.95,5224.42
96896.36,4132.24
77457,7347.35
85417.51,4020.48
90382.82,15999.09
91048.08,14475.18
87084.06,9604.27
11110.53,3732.71
84924.62,12242.91
48977.96,8582.21
22743.21,5257.52
16411.62,3250.35
15127.28,4093.79
79854.04,10621.91
72229.94,7250.86
90036.37,16532.86
19177.62,6066.9
34159.67,7972.22
45210.41,4271.92
37396.42,5447.82
79718.75,12049.67
14720.2,5108.64
96049.2,5394.98
80695.88,12213.35
71341.72,12151.78
93525.75,16876.92
47519.15,12171.77
14011.47,3360.75
86742.62,7050.43
13145.8,3024.43
15978.69,3377.62
88634.57,4489.3
36233.44,2758.71
92013.21,8230.14
26064.73,3906.42
68039.96,5318.87
59164.69,8868.8
63613.58,4111.84
36747.94,3758.23
34049.33,4486.26
23781.66,6406.64
66943.85,8862.35
25705.66,5881.08
39302.56,3963.05
39157.47,6316.56
98153.68,2906.14
48870.6,11390.25
39393.46,7146.32
81247.69,2479.05
10076.71,3791.56
44482.1,9712.34
72230.42,9343.9
80439.27,5051.53
19391.61,4150.42
94093.92,11608.69
81521.03,18400.24
49922.88,7231.11
15493.66,2334.71
75179.39,11005.87
45811.2,8326.75
59149.59,10350.41
68669.41,12741.47
71305.44,8426.77
47962.72,7969.54
84820.89,13310.08
12319.33,2732.44
98755.36,9049.86
16902.82,2586.89
39425.02,5332.18
27779.17,5773.82
86889.24,7910.16
95307.59,6394.86
20670.33,3730.13
50465.21,9019.11
51971.71,5241.65
90905.67,15742.37
20218.14,3525.26
61410.33,11134.74
91052.66,3930.62
